node,new_score,original_score,diff
anon_S3680,693.3612668,624,69.3612668
anon_S167,646.3799261,577,69.37992607
anon_S766,637.3966999,568,69.39669994
anon_S1654,601.5009793,532,69.50097928
anon_S3427,630.5081087,561,69.50810874
anon_S5321,635.5115347,566,69.51153467
anon_S5746,629.5436178,560,69.5436178
anon_S3182,647.6201124,578,69.62011244
anon_S177,646.6314893,577,69.63148925
anon_S5343,558.7687118,489,69.76871181
anon_S5901,664.8272694,595,69.82726938
anon_S2998,645.8660883,576,69.86608832
anon_S1951,670.8976008,601,69.89760083
anon_S3387,590.9021695,521,69.90216947
anon_S3012,655.9826565,586,69.98265648
anon_S3528,647.0087158,577,70.00871585
anon_S622,547.0362122,477,70.03621224
anon_S1582,751.2472426,681,70.2472426
anon_S4379,585.2974984,515,70.29749838
anon_S3784,629.3389728,559,70.33897278
anon_S2486,695.4655264,625,70.46552644
anon_S3162,647.6220563,577,70.62205631
anon_S5015,706.7031794,636,70.70317943
anon_S768,618.721552,548,70.72155198
anon_S5908,614.793037,544,70.79303705
anon_S5694,646.8305148,576,70.83051475
anon_S5727,646.8443162,576,70.84431624
anon_S1999,786.9436275,716,70.94362754
anon_S532,549.9618304,479,70.96183044
anon_S1062,637.0941972,566,71.09419719
anon_S1080,627.2340394,556,71.23403936
anon_S181,646.2444764,575,71.24447644
anon_S4895,646.2933233,575,71.29332335
anon_S4956,609.323902,538,71.32390197
anon_S3305,716.3303779,645,71.33037786
anon_S750,742.4466356,671,71.44663564
anon_S3561,553.4837968,482,71.48379681
anon_S2224,630.4919209,559,71.49192094
anon_S441,710.5196773,639,71.51967727
anon_S832,636.5610748,565,71.56107484
anon_S2341,654.571177,583,71.57117705
anon_S3829,652.6499034,581,71.64990335
anon_S4922,639.6535247,568,71.65352469
anon_S2681,636.6805515,565,71.68055152
anon_S3510,642.7482306,571,71.74823059
anon_S5762,646.8447297,575,71.84472972
anon_S5700,646.854567,575,71.85456698
anon_S5774,646.85464,575,71.85464004
anon_S800,618.899765,547,71.89976501
anon_S2353,622.9462726,551,71.94627264
anon_S4396,584.9470892,513,71.94708919
anon_S2101,544.9570353,473,71.95703529
anon_S4129,650.0710213,578,72.07102127
anon_S872,637.094602,565,72.094602
anon_S1897,606.1384125,534,72.13841247
anon_S3959,501.1748851,429,72.1748851
anon_S242,665.2116814,593,72.21168141
anon_S2693,644.2151579,572,72.2151579
anon_S570,488.4326219,416,72.43262194
anon_S4829,611.4517402,539,72.45174016
anon_S5188,668.5015753,596,72.50157534
anon_S3411,696.5691201,624,72.56912007
anon_S1391,459.6271695,387,72.62716952
anon_S2648,636.6823031,564,72.68230308
anon_S2688,561.8590349,489,72.85903488
anon_S3228,657.914474,585,72.91447395
anon_S1546,622.935371,550,72.93537099
anon_S3223,634.963655,562,72.96365502
anon_S2305,655.9875414,583,72.98754143
anon_S4805,648.0430295,575,73.04302948
anon_S5666,635.0807916,562,73.08079163
anon_S2528,646.1526439,573,73.15264393
anon_S788,666.1754617,593,73.17546174
anon_S1834,711.2313813,638,73.23138129
anon_S5104,590.3083058,517,73.30830578
anon_S4822,590.3447749,517,73.34477486
anon_S3999,629.4462275,556,73.44622749
anon_S3172,696.4581157,623,73.4581157
anon_S4353,645.548303,572,73.54830303
anon_S3852,589.7286315,516,73.72863147
anon_S313,711.799393,638,73.79939295
anon_S3682,590.8008613,517,73.80086125
anon_S5671,689.802807,616,73.802807
anon_S5704,646.8382739,573,73.83827395
anon_S315,669.8476006,596,73.84760055
anon_S2849,584.8817081,511,73.88170806
anon_S1543,634.8823684,561,73.88236844
anon_S1793,622.9100103,549,73.91001034
anon_S5756,644.9454232,571,73.94542317
anon_S3185,692.9730469,619,73.97304688
anon_S2981,655.9750043,582,73.97500426
anon_S5387,558,484,74
anon_S393,654.0045225,580,74.00452245
anon_S4765,589.0517367,515,74.05173668
anon_S5342,614.068893,540,74.06889301
anon_S1300,637.0941977,563,74.09419773
anon_S5359,594.1167644,520,74.11676435
anon_S2544,642.1180077,568,74.1180077
anon_S2159,651.1602805,577,74.16028046
anon_S5064,600.1886742,526,74.18867421
anon_S4794,607.2832071,533,74.28320714
anon_S3729,725.4168651,651,74.41686507
anon_S2116,703.5652518,629,74.56525175
anon_S5769,629.6138984,555,74.61389844
anon_S863,622.8220866,548,74.82208656
anon_S2107,645.8464646,571,74.8464646
anon_S843,690.9144459,616,74.91444592
anon_S3246,584.9176564,510,74.9176564
anon_S3734,786.9789251,712,74.9789251
anon_S4878,544.9953425,470,74.99534245
anon_S903,637.0941979,562,75.0941979
anon_S2752,646.1597895,571,75.15978946
anon_S2531,646.1834943,571,75.18349428
anon_S3780,660.226336,585,75.22633597
anon_S3002,654.2706211,579,75.27062111
anon_S2909,716.3084826,641,75.30848262
anon_S1563,659.4123666,584,75.41236657
anon_S3687,601.5293468,526,75.52934682
anon_S4444,695.5394977,620,75.53949767
anon_S5697,629.5600013,554,75.56000129
anon_S5578,662.6890418,587,75.68904182
anon_S5887,751.7222765,676,75.7222765
anon_S2927,624.7963483,549,75.79634832
anon_S1989,622.8327861,547,75.83278614
anon_S5767,646.838788,571,75.83878801
anon_S5271,646.8437865,571,75.84378648
anon_S1174,651.8564423,576,75.85644227
anon_S5539,655.941507,580,75.94150698
anon_S4571,731.9832419,656,75.98324187
anon_S3818,616,540,76
anon_S3091,606.0265194,530,76.02651942
anon_S486,738.0344069,662,76.03440694
anon_S2916,667.0931277,591,76.09312765
anon_S886,637.0941981,561,76.09419808
anon_S2586,652.4424455,576,76.44244548
anon_S5865,715.4650556,639,76.46505555
anon_S1085,587.4919576,511,76.49195763
anon_S17,664.58286,588,76.58285997
anon_S597,697.5965896,621,76.59658965
anon_S353,775.6027861,699,76.60278614
anon_S4223,645.8613212,569,76.86132125
anon_S2749,786.8634756,710,76.8634756
anon_S3363,651.8799896,575,76.87998962
anon_S3151,737.9333879,661,76.93338786
anon_S5269,711.9540732,635,76.95407319
anon_S392,654.0038113,577,77.00381129
anon_S2891,667.0450924,590,77.04509241
anon_S2773,667.1073181,590,77.10731815
anon_S2793,608.1112803,531,77.11128035
anon_S4021,631.2355098,554,77.23550978
anon_S5139,667.3259619,590,77.32596193
anon_S4626,666.3826359,589,77.38263588
anon_S3613,679.5017144,602,77.50171436
anon_S831,636.5658251,559,77.56582508
anon_S3115,647.6356634,570,77.63566342
anon_S3272,678.680809,601,77.68080897
anon_S3730,722.7163245,645,77.71632452
anon_S3093,649.8445093,572,77.8445093
anon_S2194,622.9364156,545,77.93641563
anon_S2449,711.9410681,634,77.94106807
anon_S3215,584.9583164,507,77.95831636
anon_S4766,581.9721234,504,77.9721234
anon_S4112,638.0019602,560,78.00196018
anon_S1542,651.0766057,573,78.07660566
anon_S5324,653.0938071,575,78.09380709
anon_S1048,637.0941984,559,78.09419844
anon_S1054,637.0942403,559,78.09424031
anon_S2437,684.0953417,606,78.09534169
anon_S3171,608.2607412,530,78.26074115
anon_S104,599.2649513,521,78.26495128
anon_S5406,600.2970483,522,78.2970483
anon_S5335,702.3365755,624,78.33657551
anon_S5230,600.3520777,522,78.35207767
anon_S1935,703.498208,625,78.49820797
anon_S1863,630.5442109,552,78.54421085
anon_S4827,586.5657537,508,78.56575375
anon_S3029,711.9429251,633,78.9429251
anon_S3376,655.9917805,577,78.99178051
anon_S1828,634.0507883,555,79.05078832
anon_S2768,689.220229,610,79.220229
anon_S2404,684.2768554,605,79.27685542
anon_S4212,761.2929849,682,79.29298489
anon_S4758,590.319354,511,79.31935395
anon_S2493,629.3367417,550,79.33674165
anon_S6084,656.344165,577,79.34416498
anon_S4912,704.3989696,625,79.39896957
anon_S3485,695.4901219,616,79.49012194
anon_S444,710.5207282,631,79.52072824
anon_S5736,629.5376865,550,79.53768645
anon_S3044,695.5466031,616,79.5466031
anon_S4242,652.7318161,573,79.73181614
anon_S4978,682.7425618,603,79.74256183
anon_S1564,590.8458677,511,79.84586773
anon_S5728,646.8535027,567,79.85350273
anon_S4696,581.9281907,502,79.9281907
anon_S4386,729,649,80
anon_S2020,606.0140224,526,80.01402235
anon_S1458,666.0735852,586,80.07358517
anon_S4724,670.1530644,590,80.1530644
anon_S2265,606.1539582,526,80.15395816
anon_S1717,630.1794755,550,80.17947548
anon_S1521,660.2360185,580,80.2360185
anon_S4168,604.3254967,524,80.32549666
anon_S4506,623.336793,543,80.33679301
anon_S3134,647.4944124,567,80.49441241
anon_S1354,640.5078483,560,80.50784832
anon_S1954,654.5436669,574,80.54366689
anon_S2806,695.5483795,615,80.54837946
anon_S3880,574.5944516,494,80.59445164
anon_S3088,676.7226606,596,80.7226606
anon_S2549,589.7308858,509,80.73088578
anon_S4273,652.7337163,572,80.7337163
anon_S1534,561.8421633,481,80.84216329
anon_S2026,622.8498241,542,80.84982413
anon_S1679,622.8568174,542,80.85681744
anon_S1838,622.8581183,542,80.85811832
anon_S257,641.9975922,561,80.99759223
anon_S3155,655.9996975,575,80.99969747
anon_S4685,704.107918,623,81.10791802
anon_S3027,646.1399438,565,81.13994376
anon_S4974,622.2918339,541,81.2918339
anon_S5105,590.3230367,509,81.32303667
anon_S5367,534.4026506,453,81.40265064
anon_S3990,629.4146318,548,81.41463181
anon_S5077,648.6976744,567,81.69767439
anon_S2555,636.6980671,555,81.69806714
anon_S3380,589.7312078,508,81.73120782
anon_S1730,622.8285983,541,81.8285983
anon_S2445,645.9037335,564,81.90373345
anon_S5864,664.9336679,583,81.93366787
anon_S2423,584.9658011,503,81.96580114
anon_S3375,786.9925095,705,81.9925095
anon_S1997,662.2605426,580,82.26054261
anon_S4746,590.324878,508,82.32487804
anon_S4745,590.324878,508,82.32487804
anon_S5327,650.3519962,568,82.3519962
anon_S3702,622.417808,540,82.41780796
anon_S4710,609.4182727,527,82.41827268
anon_S5948,617.4603099,535,82.46030991
anon_S2984,743.4863757,661,82.48637574
anon_S3679,693.4895425,611,82.48954247
anon_S2191,690.5922564,608,82.59225642
anon_S2213,636.6998187,554,82.6998187
anon_S2705,649.7920923,567,82.79209226
anon_S5643,632.8013556,550,82.80135558
anon_S5898,642.8488731,560,82.84887312
anon_S4106,657.9815233,575,82.98152327
anon_S3242,655.9904327,573,82.99043275
anon_S2816,734.0601404,651,83.0601404
anon_S3260,530.1388585,447,83.1388585
anon_S2570,501.1848245,418,83.18482449
anon_S4530,609.2197089,526,83.21970888
anon_S5534,687.3183499,604,83.31834992
anon_S285,640.3829027,557,83.38290269
anon_S3239,695.4810157,612,83.48101571
anon_S5198,697.5442382,614,83.54423823
anon_S3075,694.5851498,611,83.58514976
anon_S5109,715.7119433,632,83.71194332
anon_S4071,589.8469672,506,83.84696721
anon_S2758,645.8909403,562,83.89094029
anon_S4903,622.9598275,539,83.95982754
anon_S4310,657.9834109,574,83.98341091
anon_S4364,679.0896879,595,84.08968791
anon_S998,637.0941995,553,84.09419951
anon_S1930,597.1249553,513,84.12495534
anon_S3114,715.1589838,631,84.1589838
anon_S2492,597.2063341,513,84.20633411
anon_S1991,631.2117443,547,84.21174432
anon_S4661,600.2282018,516,84.22820179
anon_S4740,609.501364,525,84.50136397
anon_S5861,629.5808833,545,84.58088328
anon_S3717,694.6519027,610,84.65190273
anon_S5338,705.6669938,621,84.66699375
anon_S3240,652.7091248,568,84.70912481
anon_S3056,711.7282388,627,84.7282388
anon_S5649,541.7926183,457,84.79261827
anon_S5782,646.8604519,562,84.86045194
anon_S5242,664.9177683,580,84.9177683
anon_S223,525.9265186,441,84.92651862
anon_S5390,558,473,85
anon_S3469,650.0148177,565,85.0148177
anon_S1964,634.0624758,549,85.06247585
anon_S3288,654.0656602,569,85.06566018
anon_S641,637.0942149,552,85.09421488
anon_S3906,650.0965173,565,85.09651731
anon_S4683,710.0975401,625,85.09754012
anon_S4358,668.1484179,583,85.14841791
anon_S4730,590.3304021,505,85.33040212
anon_S4752,590.3304021,505,85.33040212
anon_S2027,622.4237295,537,85.42372946
anon_S3539,636.4748789,551,85.47487889
anon_S2819,695.5572613,610,85.55726125
anon_S2780,636.7065898,551,85.70658976
anon_S3451,589.732496,504,85.73249599
anon_S3552,632.7467122,547,85.74671224
anon_S4270,634.891418,549,85.89141798
anon_S2152,622.9407501,537,85.94075013
anon_S2643,711.9559243,626,85.95592431
anon_S4609,627.9829807,542,85.98298068
anon_S5931,692.9980119,607,85.99801192
anon_S4612,573,487,86
anon_S3825,707.0533223,621,86.05332234
anon_S91,640.1032187,554,86.10321873
anon_S1347,751.2256033,665,86.22560334
anon_S4694,600.2293078,514,86.2293078
anon_S4294,654.2912164,568,86.29121639
anon_S5027,622.3093175,536,86.30931749
anon_S2411,648.3101812,562,86.31018119
anon_S3653,662.3135831,576,86.31358315
anon_S5638,656.3621844,570,86.3621844
anon_S187,642.4094941,556,86.40949405
anon_S810,724.4437232,638,86.4437232
anon_S2100,665.5305389,579,86.53053892
anon_S1599,695.5590376,609,86.55903761
anon_S1389,459.6275939,373,86.62759393
anon_S3709,652.6792356,566,86.6792356
anon_S3458,723.7131351,637,86.7131351
anon_S2825,723.7157677,637,86.7157677
anon_S1802,711.8605994,625,86.86059939
anon_S4311,634.8665092,548,86.86650916
anon_S2948,624.9449101,538,86.94491012
anon_S1673,624.9449101,538,86.94491012
anon_S446,692.9622939,606,86.96229394
anon_S2717,657.9890739,571,86.98907385
anon_S5393,558,471,87
anon_S4039,656.0103379,569,87.01033787
anon_S3030,656.0103379,569,87.01033787
anon_S5610,637.0871364,550,87.08713644
anon_S1281,637.0942156,550,87.0942156
anon_S1257,635.1300407,548,87.13004065
anon_S2363,638.1491206,551,87.14912061
anon_S3327,515.2361007,428,87.23610068
anon_S5900,665.3262095,578,87.32620946
anon_S2252,693.3458876,606,87.34588755
anon_S2668,693.3615267,606,87.36152668
anon_S4682,702.3865572,615,87.38655723
anon_S2702,729.4064275,642,87.40642746
anon_S4136,629.4311114,542,87.43111144
anon_S2097,703.439211,616,87.43921101
anon_S4291,703.4853992,616,87.48539922
anon_S3694,703.6185461,616,87.6185461
anon_S1359,459.627276,372,87.62727601
anon_S5372,592.6770503,505,87.67705033
anon_S5964,617.6965547,530,87.69655466
anon_S5030,622.747569,535,87.74756896
anon_S2023,806.8315733,719,87.83157326
anon_S4006,748.8449664,661,87.84496642
anon_S1689,590.8537475,503,87.85374749
anon_S5773,646.8989616,559,87.89896155
anon_S5842,766.962991,679,87.96299101
anon_S4174,603.013541,515,88.01354104
anon_S5478,646.0290125,558,88.02901253
anon_S4171,599.0823197,511,88.08231971
anon_S4088,667.0964078,579,88.09640777
anon_S6125,534.134311,446,88.13431097
anon_S2905,628.1599391,540,88.15993908
anon_S1796,751.2828561,663,88.28285608
anon_S5439,622.3856076,534,88.38560758
anon_S294,634.5911557,546,88.59115568
anon_S5716,629.6834777,541,88.68347771
anon_S5673,689.77541,601,88.77540999
anon_S3211,589.8554537,501,88.85545368
anon_S5308,639.8925012,551,88.89250117
anon_S4557,525,436,89
anon_S683,637.0942004,548,89.0942004
anon_S1132,637.0942641,548,89.09426413
anon_S915,637.0959338,548,89.09593383
anon_S2450,523.2312605,434,89.23126055
anon_S5591,530.2582799,441,89.25827989
anon_S4292,654.2968333,565,89.29683328
anon_S4490,654.2968333,565,89.29683328
anon_S586,635.3408735,546,89.34087347
anon_S1889,693.3623146,604,89.36231457
anon_S2910,622.3748204,533,89.37482044
anon_S5985,656.4440122,567,89.44401219
anon_S582,619.6292538,530,89.62925375
anon_S5446,682.7091937,593,89.70919368
anon_S209,621.7354434,532,89.73544335
anon_S5093,535.7375533,446,89.73755334
anon_S3496,615.8763589,526,89.87635891
anon_S981,637.0942006,547,90.09420058
anon_S955,637.0942006,547,90.09420058
anon_S5151,681.1187701,591,90.11877014
anon_S162,646.1638435,556,90.16384346
anon_S2454,523.2331605,433,90.23316047
anon_S2999,751.2344918,661,90.23449182
anon_S3487,755.2484777,665,90.24847767
anon_S2504,608.2841648,518,90.28416484
anon_S4073,654.2987056,564,90.29870558
anon_S1247,725.344623,635,90.34462298
anon_S1985,659.3817506,569,90.38175058
anon_S5048,710.3912554,620,90.39125539
anon_S1925,716.4035626,626,90.40356257
anon_S3573,757.4756412,667,90.47564123
anon_S5678,629.5458347,539,90.54583474
anon_S2490,636.6753285,546,90.67532854
anon_S5508,593.8750722,503,90.87507217
anon_S3154,752.9731101,662,90.97311014
anon_S1894,638.9794127,548,90.97941274
anon_S4879,544.9972383,454,90.9972383
anon_S1891,656.0168511,565,91.01685114
anon_S2614,606.023731,515,91.02373099
anon_S975,637.0942008,546,91.09420076
anon_S1006,637.094217,546,91.09421703
anon_S470,696.1146247,605,91.1146247
anon_S4629,600.1938463,509,91.19384633
anon_S2219,659.437284,568,91.43728395
anon_S5203,668.4825317,577,91.4825317
anon_S1603,732.5351767,641,91.5351767
anon_S2471,695.5597873,604,91.55978725
anon_S5284,629.6015559,538,91.60155588
anon_S2299,622.8615907,531,91.86159069
anon_S2153,622.8642288,531,91.86422877
anon_S5680,646.9023522,555,91.90235221
anon_S4924,622.921749,531,91.92174896
anon_S4146,624.9546389,533,91.95463891
anon_S4719,599.957945,508,91.95794499
anon_S496,667.0143706,575,92.01437062
anon_S5238,767.041933,675,92.04193296
anon_S2006,721.1014946,629,92.10149461
anon_S5072,600.2326258,508,92.23262583
anon_S5858,656.3014645,564,92.30146453
anon_S1618,662.3228282,570,92.3228282
anon_S2258,662.3299619,570,92.32996189
anon_S5893,661.4570714,569,92.45707143
anon_S5822,687.4934164,595,92.49341637
anon_S1376,459.6275664,367,92.62756638
anon_S2324,624.8301471,532,92.83014713
anon_S329,721.8756047,629,92.87560465
anon_S2732,658.0003997,565,93.00039973
anon_S1067,637.0942011,544,93.09420111
anon_S5136,711.1220824,618,93.12208238
anon_S3591,597.2234051,504,93.2234051
anon_S301,628.2776559,535,93.27765588
anon_S5150,679.4893278,586,93.48932777
anon_S4979,609.518671,516,93.51867099
anon_S1366,459.6275204,366,93.62752045
anon_S2260,705.7056496,612,93.70564962
anon_S4163,567.7613974,474,93.76139736
anon_S3569,554.7702715,461,93.77027153
anon_S2175,655.9452498,562,93.94524976
anon_S3932,654.9950493,561,93.99504935
anon_S2829,707.0893404,613,94.08934045
anon_S665,637.0942181,543,94.0942181
anon_S869,637.096819,543,94.09681896
anon_S1459,646.1081726,552,94.10817255
anon_S3961,606.1171518,512,94.11715177
anon_S3202,654.182758,560,94.18275803
anon_S5465,590.2610579,496,94.26105787
anon_S3678,708.3921933,614,94.39219327
anon_S1912,703.4443178,609,94.44431784
anon_S5683,646.829415,552,94.82941503
anon_S3342,705.8357242,611,94.83572422
anon_S5502,593.8606194,499,94.86061944
anon_S3433,658.004175,563,95.00417502
anon_S6008,652.1318714,557,95.1318714
anon_S1463,707.1801989,612,95.18019886
anon_S5490,662.2026268,567,95.20262684
anon_S2621,597.2271987,502,95.22719865
anon_S5032,691.2376687,596,95.23766874
anon_S5389,605.3152698,510,95.31526975
anon_S5464,590.3453044,495,95.34530443
anon_S2231,630.5729699,535,95.57296986
anon_S595,697.6121575,602,95.6121575
anon_S2139,696.6130822,601,95.61308218
anon_S3312,703.6199775,608,95.61997754
anon_S3092,636.6819604,541,95.68196043
anon_S4686,622.7441578,527,95.7441578
anon_S1938,590.8616272,495,95.86162724
anon_S4329,589.8673347,494,95.86733475
anon_S5287,646.88882,551,95.88882004
anon_S2699,621.9002547,526,95.90025467
anon_S1860,655.9823725,560,95.98237251
anon_S4859,516.0510424,420,96.05104236
anon_S3328,622.1506169,526,96.15061693
anon_S4035,501.181422,405,96.181422
anon_S2088,739.2003451,643,96.20034512
anon_S1472,662.2457322,566,96.24573218
anon_S2245,751.3315924,655,96.33159245
anon_S3147,629.3773777,533,96.37737769
anon_S3827,732.5042469,636,96.5042469
anon_S5869,629.5230188,533,96.52301884
anon_S5402,602.5412594,506,96.54125941
anon_S4813,682.5929607,586,96.59296068
anon_S3804,694.6660245,598,96.6660245
anon_S3513,652.7641188,556,96.7641188
anon_S2676,649.8100087,553,96.81000869
anon_S3041,578.8160703,482,96.81607029
anon_S2524,589.869032,493,96.86903204
anon_S2661,615.908139,519,96.90813897
anon_S1702,622.9224221,526,96.92242206
anon_S2855,656.0187222,559,97.01872218
anon_S5544,664.0383015,567,97.03830148
anon_S6059,594.0523722,497,97.0523722
anon_S5353,638.1665908,541,97.16659082
anon_S3600,665.2516572,568,97.2516572
